               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 179,            0.015019,           0.0069353,                   0,             0.98542,                   1,               0.995,             0.68595,            0.031147,           0.0075565,                   0,            0.004126,            0.004126,            0.004126
                 180,            0.016461,           0.0066319,                   0,             0.98542,                   1,               0.995,             0.72918,            0.026343,           0.0075722,                   0,            0.004093,            0.004093,            0.004093
                 181,            0.016269,            0.006346,                   0,             0.98389,                   1,               0.995,             0.72936,            0.027946,           0.0076495,                   0,             0.00406,             0.00406,             0.00406
                 182,            0.017116,           0.0070776,                   0,             0.98392,                   1,               0.995,             0.78917,            0.023434,           0.0075724,                   0,            0.004027,            0.004027,            0.004027
                 183,             0.01625,           0.0072908,                   0,             0.98427,                   1,               0.995,             0.72742,            0.025907,            0.007667,                   0,            0.003994,            0.003994,            0.003994
                 184,            0.016049,           0.0063731,                   0,             0.98589,                   1,               0.995,               0.752,            0.024704,            0.007471,                   0,            0.003961,            0.003961,            0.003961
                 185,            0.014577,           0.0067335,                   0,             0.98699,                   1,               0.995,              0.7486,             0.02319,           0.0071246,                   0,            0.003928,            0.003928,            0.003928
                 186,            0.016015,           0.0069736,                   0,              0.9875,                   1,               0.995,               0.774,            0.023512,           0.0068647,                   0,            0.003895,            0.003895,            0.003895
                 187,             0.01635,           0.0074392,                   0,              0.9871,                   1,               0.995,               0.796,             0.02181,           0.0067952,                   0,            0.003862,            0.003862,            0.003862
                 188,            0.015665,           0.0056655,                   0,             0.98684,                   1,               0.995,             0.78838,            0.023362,             0.00661,                   0,            0.003829,            0.003829,            0.003829
                 189,            0.014562,           0.0076547,                   0,             0.98669,                   1,               0.995,             0.78875,            0.023848,           0.0066644,                   0,            0.003796,            0.003796,            0.003796
                 190,            0.015485,           0.0068173,                   0,             0.98695,                   1,               0.995,                0.81,            0.023147,           0.0062022,                   0,            0.003763,            0.003763,            0.003763
                 191,            0.016631,            0.008035,                   0,             0.98679,                   1,               0.995,             0.77329,            0.022947,           0.0067854,                   0,             0.00373,             0.00373,             0.00373
                 192,            0.015199,            0.006771,                   0,             0.98678,                   1,               0.995,             0.73838,            0.023231,           0.0071575,                   0,            0.003697,            0.003697,            0.003697
                 193,            0.015988,           0.0077711,                   0,             0.98747,                   1,               0.995,             0.76754,            0.022527,           0.0070814,                   0,            0.003664,            0.003664,            0.003664
                 194,            0.016443,           0.0082402,                   0,             0.98839,                   1,               0.995,              0.7736,            0.022458,           0.0064049,                   0,            0.003631,            0.003631,            0.003631
                 195,            0.015578,           0.0084774,                   0,             0.98834,                   1,               0.995,               0.796,            0.023121,           0.0065275,                   0,            0.003598,            0.003598,            0.003598
                 196,            0.013524,           0.0067722,                   0,             0.98864,                   1,               0.995,             0.71867,            0.023971,           0.0067784,                   0,            0.003565,            0.003565,            0.003565
                 197,            0.014133,            0.006626,                   0,             0.98844,                   1,               0.995,               0.752,            0.025967,           0.0069146,                   0,            0.003532,            0.003532,            0.003532
                 198,            0.015222,           0.0072571,                   0,             0.98801,                   1,               0.995,               0.774,            0.022113,           0.0069553,                   0,            0.003499,            0.003499,            0.003499
                 199,            0.015584,           0.0072294,                   0,             0.98797,                   1,               0.995,             0.77379,            0.022228,           0.0069001,                   0,            0.003466,            0.003466,            0.003466
                 200,            0.015971,           0.0076801,                   0,             0.98845,                   1,               0.995,             0.77425,            0.022819,           0.0070123,                   0,            0.003433,            0.003433,            0.003433
                 201,             0.01573,           0.0076865,                   0,             0.98781,                   1,               0.995,               0.774,            0.023091,            0.007014,                   0,              0.0034,              0.0034,              0.0034
                 202,            0.014268,           0.0080931,                   0,             0.98695,                   1,               0.995,               0.752,            0.024227,           0.0072224,                   0,            0.003367,            0.003367,            0.003367
                 203,            0.012928,           0.0068116,                   0,             0.98399,                   1,               0.995,             0.75157,            0.024677,           0.0070887,                   0,            0.003334,            0.003334,            0.003334
                 204,            0.013519,           0.0071336,                   0,             0.98199,                   1,               0.995,              0.7395,            0.025026,           0.0072829,                   0,            0.003301,            0.003301,            0.003301
                 205,            0.012665,           0.0068156,                   0,             0.98169,                   1,               0.995,              0.7615,             0.02369,            0.007315,                   0,            0.003268,            0.003268,            0.003268
                 206,            0.014357,           0.0070682,                   0,              0.9806,                   1,               0.995,             0.69067,            0.025787,             0.00755,                   0,            0.003235,            0.003235,            0.003235
                 207,            0.015115,            0.008801,                   0,             0.98497,                   1,               0.995,               0.727,            0.024789,           0.0073097,                   0,            0.003202,            0.003202,            0.003202
                 208,            0.013681,           0.0067045,                   0,             0.98711,                   1,               0.995,             0.69067,            0.024638,           0.0074472,                   0,            0.003169,            0.003169,            0.003169
                 209,            0.012781,           0.0078499,                   0,             0.98761,                   1,               0.995,             0.69193,            0.026132,           0.0076326,                   0,            0.003136,            0.003136,            0.003136
                 210,            0.013042,           0.0067397,                   0,             0.98519,                   1,               0.995,             0.69067,            0.024702,           0.0077857,                   0,            0.003103,            0.003103,            0.003103
                 211,            0.013249,           0.0075694,                   0,             0.98705,                   1,               0.995,             0.68975,            0.025893,            0.007852,                   0,             0.00307,             0.00307,             0.00307
                 212,            0.013769,            0.007057,                   0,             0.98726,                   1,               0.995,             0.69067,            0.025368,           0.0076464,                   0,            0.003037,            0.003037,            0.003037
                 213,            0.013439,           0.0071359,                   0,             0.98788,                   1,               0.995,             0.70258,            0.023991,           0.0074022,                   0,            0.003004,            0.003004,            0.003004
                 214,             0.01401,           0.0064628,                   0,             0.98728,                   1,               0.995,              0.7275,            0.025464,           0.0075141,                   0,            0.002971,            0.002971,            0.002971
                 215,            0.014236,           0.0068979,                   0,             0.98604,                   1,               0.995,               0.727,            0.025516,           0.0074048,                   0,            0.002938,            0.002938,            0.002938
